Salt,Temperature_C,MW_Salt_g_per_mol,RH_Water_Activity,Mass_Fraction_Salt,Mass_Fraction_Water,Mole_Fraction_Water,Mole_Fraction_Water_Ionic_Basis,Molality_m,Activity_Coefficient_Water,Ionic_Strength_m,ln_aw,ln_gammaw,electrolyte,max_molality_original,r_M_angstrom,r_X_angstrom,anion_1_delta_G_hydration,anion_1_diffusion_coefficient,anion_1_molecular_weight,anion_1_n_atoms,anion_1_radius_hydrated,anion_1_viscosity_jones_dole,cation_1_delta_G_hydration,cation_1_diffusion_coefficient,cation_1_molecular_weight,cation_1_n_atoms,cation_1_radius_hydrated,cation_1_viscosity_jones_dole,B_MX_0_original,B_MX_1_original,B_MX_2_original,C_MX_phi_original,electrolyte_type_numeric,cation_type_numeric,anion_type_numeric,solubility_limit,ln_gamma_at_90RH,RH_actual_for_ln_gamma_90,ln_gamma_at_70RH,RH_actual_for_ln_gamma_70,ln_gamma_at_50RH,RH_actual_for_ln_gamma_50,ln_gamma_at_30RH,RH_actual_for_ln_gamma_30
LiCl,25,42.4,0.686333333,0.201482819,0.798517181,0.903173678,0.823442745,5.950971881,0.833492477,5.950971881,-0.376391861,-0.182130603,LiCl,6,0.69,1.81,-300,2.03e-05,35.453,1,3.32,-0.005,-533,1.03e-05,6.941,1,3.82,0.146,0.1494,0.3074,0,0.0036,11,0,1,85,-0.025445082,0.900474748,-0.165555416,0.703464647,-0.420530715,0.497888889,-0.830062816,0.300878788
LiCl,25,42.4,0.780555556,0.157224217,0.842775783,0.926557386,0.863164341,4.399887123,0.904295414,4.399887123,-0.247749362,-0.100599186,LiCl,6,0.69,1.81,-300,2.03e-05,35.453,1,3.32,-0.005,-533,1.03e-05,6.941,1,3.82,0.146,0.1494,0.3074,0,0.0036,11,0,1,85,-0.025445082,0.900474748,-0.165555416,0.703464647,-0.420530715,0.497888889,-0.830062816,0.300878788
LiCl,25,42.4,0.874777778,0.103975203,0.896024798,0.953013076,0.910243532,2.736805218,0.961037071,2.736805218,-0.133785393,-0.039742296,LiCl,6,0.69,1.81,-300,2.03e-05,35.453,1,3.32,-0.005,-533,1.03e-05,6.941,1,3.82,0.146,0.1494,0.3074,0,0.0036,11,0,1,85,-0.025445082,0.900474748,-0.165555416,0.703464647,-0.420530715,0.497888889,-0.830062816,0.300878788
LiCl,25,42.4,0.969,0.04099917,0.95900083,0.982159521,0.964944449,1.00830106,1.004202886,1.00830106,-0.031490667,0.004194078,LiCl,6,0.69,1.81,-300,2.03e-05,35.453,1,3.32,-0.005,-533,1.03e-05,6.941,1,3.82,0.146,0.1494,0.3074,0,0.0036,11,0,1,85,-0.025445082,0.900474748,-0.165555416,0.703464647,-0.420530715,0.497888889,-0.830062816,0.300878788
LiClO4,25,106.39,0.7795,0.441435304,0.558564697,0.88197277,0.788865196,7.428357057,0.988128268,7.428357057,-0.249102591,-0.011942764,LiClO4,3.5,0.69,2.25,-185,1.79e-05,99.4506,5,3.38,-0.058,-533,1.03e-05,6.941,1,3.82,0.146,0.1973,0.3996,0,0.0008,11,0,1,59,0.013553217,0.900421212,,,,,,
LiClO4,25,106.39,0.802433333,0.415519452,0.584480548,0.89255422,0.805957489,6.682215676,0.995627368,6.682215676,-0.220106501,-0.00438222,LiClO4,3.5,0.69,2.25,-185,1.79e-05,99.4506,5,3.38,-0.058,-533,1.03e-05,6.941,1,3.82,0.146,0.1973,0.3996,0,0.0008,11,0,1,59,0.013553217,0.900421212,,,,,,
LiClO4,25,106.39,0.825366667,0.387283785,0.612716215,0.903318314,0.823683231,5.941131042,1.00204379,5.941131042,-0.191927547,0.002041704,LiClO4,3.5,0.69,2.25,-185,1.79e-05,99.4506,5,3.38,-0.058,-533,1.03e-05,6.941,1,3.82,0.146,0.1973,0.3996,0,0.0008,11,0,1,59,0.013553217,0.900421212,,,,,,
LiClO4,25,106.39,0.8483,0.356207274,0.643792726,0.914336424,0.842191306,5.20062944,1.007253333,5.20062944,-0.164520932,0.007227154,LiClO4,3.5,0.69,2.25,-185,1.79e-05,99.4506,5,3.38,-0.058,-533,1.03e-05,6.941,1,3.82,0.146,0.1973,0.3996,0,0.0008,11,0,1,59,0.013553217,0.900421212,,,,,,
LiClO4,25,106.39,0.871233333,0.321579351,0.67842065,0.925699366,0.861676273,4.45541627,1.011091243,4.45541627,-0.137845447,0.011030186,LiClO4,3.5,0.69,2.25,-185,1.79e-05,99.4506,5,3.38,-0.058,-533,1.03e-05,6.941,1,3.82,0.146,0.1973,0.3996,0,0.0008,11,0,1,59,0.013553217,0.900421212,,,,,,
LiClO4,25,106.39,0.894166667,0.282409836,0.717590164,0.937523194,0.882394033,3.699155025,1.013341697,3.699155025,-0.111863093,0.01325348,LiClO4,3.5,0.69,2.25,-185,1.79e-05,99.4506,5,3.38,-0.058,-533,1.03e-05,6.941,1,3.82,0.146,0.1973,0.3996,0,0.0008,11,0,1,59,0.013553217,0.900421212,,,,,,
LiClO4,25,106.39,0.9171,0.237302462,0.762697538,0.949952187,0.904675173,2.924482923,1.01373402,2.924482923,-0.086538761,0.013640563,LiClO4,3.5,0.69,2.25,-185,1.79e-05,99.4506,5,3.38,-0.058,-533,1.03e-05,6.941,1,3.82,0.146,0.1973,0.3996,0,0.0008,11,0,1,59,0.013553217,0.900421212,,,,,,
LiClO4,25,106.39,0.940033333,0.184333695,0.815666305,0.96314329,0.92890684,2.124180402,1.011978051,2.124180402,-0.061839943,0.011906882,LiClO4,3.5,0.69,2.25,-185,1.79e-05,99.4506,5,3.38,-0.058,-533,1.03e-05,6.941,1,3.82,0.146,0.1973,0.3996,0,0.0008,11,0,1,59,0.013553217,0.900421212,,,,,,
LiClO4,25,106.39,0.962966667,0.121224301,0.8787757,0.977174658,0.955368055,1.296614395,1.007953597,1.296614395,-0.037736482,0.007922133,LiClO4,3.5,0.69,2.25,-185,1.79e-05,99.4506,5,3.38,-0.058,-533,1.03e-05,6.941,1,3.82,0.146,0.1973,0.3996,0,0.0008,11,0,1,59,0.013553217,0.900421212,,,,,,
LiClO4,25,106.39,0.9859,0.046896785,0.953103216,0.991737088,0.983609608,0.462489975,1.002328558,0.462489975,-0.014200349,0.002325851,LiClO4,3.5,0.69,2.25,-185,1.79e-05,99.4506,5,3.38,-0.058,-533,1.03e-05,6.941,1,3.82,0.146,0.1973,0.3996,0,0.0008,11,0,1,59,0.013553217,0.900421212,,,,,,
LiI,25,133.85,0.181,0.612149206,0.387850794,0.824792331,0.70182688,11.79164052,0.257898358,11.79164052,-1.709258248,-1.355189732,LiI,1.4,0.69,2.2,-236,2.05e-05,126.90447,1,3.31,-0.073,-533,1.03e-05,6.941,1,3.82,0.146,0.2104,0.373,0,0,11,0,1,165,-0.037438855,0.897363636,-0.18589315,0.698373737,-0.443109177,0.499383838,-0.885321533,0.300393939
LiI,25,133.85,0.268555556,0.589901887,0.410098113,0.83780081,0.720875403,10.74666323,0.372540878,10.74666323,-1.314697476,-0.987408508,LiI,1.4,0.69,2.2,-236,2.05e-05,126.90447,1,3.31,-0.073,-533,1.03e-05,6.941,1,3.82,0.146,0.2104,0.373,0,0,11,0,1,165,-0.037438855,0.897363636,-0.18589315,0.698373737,-0.443109177,0.499383838,-0.885321533,0.300393939
LiI,25,133.85,0.356111111,0.564772234,0.435227767,0.851316235,0.741123242,9.694789119,0.48050188,9.694789119,-1.032512487,-0.732924137,LiI,1.4,0.69,2.2,-236,2.05e-05,126.90447,1,3.31,-0.073,-533,1.03e-05,6.941,1,3.82,0.146,0.2104,0.373,0,0,11,0,1,165,-0.037438855,0.897363636,-0.18589315,0.698373737,-0.443109177,0.499383838,-0.885321533,0.300393939
LiI,25,133.85,0.443666667,0.535846143,0.464153857,0.865516397,0.762916621,8.625013226,0.581540177,8.625013226,-0.812681749,-0.542075218,LiI,1.4,0.69,2.2,-236,2.05e-05,126.90447,1,3.31,-0.073,-533,1.03e-05,6.941,1,3.82,0.146,0.2104,0.373,0,0,11,0,1,165,-0.037438855,0.897363636,-0.18589315,0.698373737,-0.443109177,0.499383838,-0.885321533,0.300393939
LiI,25,133.85,0.531222222,0.501715661,0.498284339,0.880655511,0.786760037,7.522497357,0.675202345,7.522497357,-0.632574848,-0.392742862,LiI,1.4,0.69,2.2,-236,2.05e-05,126.90447,1,3.31,-0.073,-533,1.03e-05,6.941,1,3.82,0.146,0.2104,0.373,0,0,11,0,1,165,-0.037438855,0.897363636,-0.18589315,0.698373737,-0.443109177,0.499383838,-0.885321533,0.300393939
LiI,25,133.85,0.618777778,0.460090648,0.539909352,0.897107667,0.81341364,6.366550375,0.760717238,6.366550375,-0.480009073,-0.273493556,LiI,1.4,0.69,2.2,-236,2.05e-05,126.90447,1,3.31,-0.073,-533,1.03e-05,6.941,1,3.82,0.146,0.2104,0.373,0,0,11,0,1,165,-0.037438855,0.897363636,-0.18589315,0.698373737,-0.443109177,0.499383838,-0.885321533,0.300393939
LiI,25,133.85,0.706333333,0.407045933,0.592954067,0.915421609,0.844034527,5.128660987,0.836853601,5.128660987,-0.347668009,-0.178106133,LiI,1.4,0.69,2.2,-236,2.05e-05,126.90447,1,3.31,-0.073,-533,1.03e-05,6.941,1,3.82,0.146,0.2104,0.373,0,0,11,0,1,165,-0.037438855,0.897363636,-0.18589315,0.698373737,-0.443109177,0.499383838,-0.885321533,0.300393939
LiI,25,133.85,0.793888889,0.33578805,0.66421195,0.936293129,0.880217242,3.776940786,0.901923811,3.776940786,-0.230811766,-0.10322523,LiI,1.4,0.69,2.2,-236,2.05e-05,126.90447,1,3.31,-0.073,-533,1.03e-05,6.941,1,3.82,0.146,0.2104,0.373,0,0,11,0,1,165,-0.037438855,0.897363636,-0.18589315,0.698373737,-0.443109177,0.499383838,-0.885321533,0.300393939
LiI,25,133.85,0.881444444,0.23628745,0.763712551,0.960023172,0.923119771,2.311491769,0.954853825,2.311491769,-0.126193303,-0.046197013,LiI,1.4,0.69,2.2,-236,2.05e-05,126.90447,1,3.31,-0.073,-533,1.03e-05,6.941,1,3.82,0.146,0.2104,0.373,0,0,11,0,1,165,-0.037438855,0.897363636,-0.18589315,0.698373737,-0.443109177,0.499383838,-0.885321533,0.300393939
LiI,25,133.85,0.969,0.093061108,0.906938892,0.986377734,0.973121613,0.766605299,0.995764545,0.766605299,-0.031490667,-0.004244451,LiI,1.4,0.69,2.2,-236,2.05e-05,126.90447,1,3.31,-0.073,-533,1.03e-05,6.941,1,3.82,0.146,0.2104,0.373,0,0,11,0,1,165,-0.037438855,0.897363636,-0.18589315,0.698373737,-0.443109177,0.499383838,-0.885321533,0.300393939
LiNO3,25,68.95,0.737,0.291482248,0.708517752,0.902944041,0.82306106,5.966602469,0.895437818,5.966602469,-0.305167387,-0.110442498,LiNO3,6,0.69,1.79,-242,1.9e-05,62.0049,4,3.35,-0.043,-533,1.03e-05,6.941,1,3.82,0.146,0.142,0.278,0,-0.0055,11,0,1,102,-0.016556573,0.899909091,,,,,,
LiNO3,25,68.95,0.765,0.271062498,0.728937502,0.911445647,0.837299162,5.393179449,0.913651936,5.393179449,-0.267879445,-0.090305595,LiNO3,6,0.69,1.79,-242,1.9e-05,62.0049,4,3.35,-0.043,-533,1.03e-05,6.941,1,3.82,0.146,0.142,0.278,0,-0.0055,11,0,1,102,-0.016556573,0.899909091,,,,,,
LiNO3,25,68.95,0.793,0.24960673,0.75039327,0.920039783,0.85192007,4.824286477,0.9308385,4.824286477,-0.231932057,-0.071669486,LiNO3,6,0.69,1.79,-242,1.9e-05,62.0049,4,3.35,-0.043,-533,1.03e-05,6.941,1,3.82,0.146,0.142,0.278,0,-0.0055,11,0,1,102,-0.016556573,0.899909091,,,,,,
LiNO3,25,68.95,0.821,0.226806219,0.773193781,0.928813884,0.867089173,4.254341379,0.946846098,4.254341379,-0.19723217,-0.054618714,LiNO3,6,0.69,1.79,-242,1.9e-05,62.0049,4,3.35,-0.043,-533,1.03e-05,6.941,1,3.82,0.146,0.142,0.278,0,-0.0055,11,0,1,102,-0.016556573,0.899909091,,,,,,
LiNO3,25,68.95,0.849,0.202248065,0.797751935,0.937875662,0.88301871,3.676903557,0.961474531,3.676903557,-0.163696093,-0.039287203,LiNO3,6,0.69,1.79,-242,1.9e-05,62.0049,4,3.35,-0.043,-533,1.03e-05,6.941,1,3.82,0.146,0.142,0.278,0,-0.0055,11,0,1,102,-0.016556573,0.899909091,,,,,,
LiNO3,25,68.95,0.877,0.175357195,0.824642805,0.947364952,0.899993738,3.084064446,0.974451224,3.084064446,-0.131248287,-0.025880813,LiNO3,6,0.69,1.79,-242,1.9e-05,62.0049,4,3.35,-0.043,-533,1.03e-05,6.941,1,3.82,0.146,0.142,0.278,0,-0.0055,11,0,1,102,-0.016556573,0.899909091,,,,,,
LiNO3,25,68.95,0.905,0.145303551,0.85469645,0.957470552,0.918411037,2.465642209,0.985397565,2.465642209,-0.099820335,-0.0147101,LiNO3,6,0.69,1.79,-242,1.9e-05,62.0049,4,3.35,-0.043,-533,1.03e-05,6.941,1,3.82,0.146,0.142,0.278,0,-0.0055,11,0,1,102,-0.016556573,0.899909091,,,,,,
LiNO3,25,68.95,0.933,0.110869612,0.889130388,0.968448248,0.938826622,1.80847622,0.993793719,1.80847622,-0.069350078,-0.006225621,LiNO3,6,0.69,1.79,-242,1.9e-05,62.0049,4,3.35,-0.043,-533,1.03e-05,6.941,1,3.82,0.146,0.142,0.278,0,-0.0055,11,0,1,102,-0.016556573,0.899909091,,,,,,
LiNO3,25,68.95,0.961,0.070382574,0.929617426,0.980602144,0.961942522,1.098061386,0.999020189,1.098061386,-0.03978087,-0.000980292,LiNO3,6,0.69,1.79,-242,1.9e-05,62.0049,4,3.35,-0.043,-533,1.03e-05,6.941,1,3.82,0.146,0.142,0.278,0,-0.0055,11,0,1,102,-0.016556573,0.899909091,,,,,,
LiNO3,25,68.95,0.989,0.02245941,0.977540591,0.994032887,0.988136564,0.333218622,1.000873802,0.333218622,-0.011060947,0.000873421,LiNO3,6,0.69,1.79,-242,1.9e-05,62.0049,4,3.35,-0.043,-533,1.03e-05,6.941,1,3.82,0.146,0.142,0.278,0,-0.0055,11,0,1,102,-0.016556573,0.899909091,,,,,,
LiOH,25,24,0.851,0.105182976,0.894817024,0.918920308,0.850002377,4.897787916,1.001173671,4.897787916,-0.16134315,0.001172983,LiOH,4,0.69,1.33,-428,5.27e-05,17.00734,2,3,0.122,-533,1.03e-05,6.941,1,3.82,0.146,0.015,0.14,0,0,11,0,0,13,0.00469841,0.899868687,,,,,,
LiOH,25,24,0.864111111,0.096413052,0.903586948,0.925847094,0.861932309,4.445848304,1.002527811,4.445848304,-0.146053918,0.002524622,LiOH,4,0.69,1.33,-428,5.27e-05,17.00734,2,3,0.122,-533,1.03e-05,6.941,1,3.82,0.146,0.015,0.14,0,0,11,0,0,13,0.00469841,0.899868687,,,,,,
LiOH,25,24,0.877222222,0.087550889,0.912449111,0.93281527,0.874089783,3.997980444,1.003583658,3.997980444,-0.13099493,0.003577252,LiOH,4,0.69,1.33,-428,5.27e-05,17.00734,2,3,0.122,-533,1.03e-05,6.941,1,3.82,0.146,0.015,0.14,0,0,11,0,0,13,0.00469841,0.899868687,,,,,,
LiOH,25,24,0.890333333,0.078593514,0.921406486,0.939826386,0.886483471,3.554055438,1.004342847,3.554055438,-0.116159355,0.004333444,LiOH,4,0.69,1.33,-428,5.27e-05,17.00734,2,3,0.122,-533,1.03e-05,6.941,1,3.82,0.146,0.015,0.14,0,0,11,0,0,13,0.00469841,0.899868687,,,,,,
LiOH,25,24,0.903444444,0.06953779,0.93046221,0.946882079,0.899122559,3.113944748,1.004806782,3.113944748,-0.10154066,0.004795266,LiOH,4,0.69,1.33,-428,5.27e-05,17.00734,2,3,0.122,-533,1.03e-05,6.941,1,3.82,0.146,0.015,0.14,0,0,11,0,0,13,0.00469841,0.899868687,,,,,,
LiOH,25,24,0.916555556,0.060380405,0.939619595,0.95398408,0.912016788,2.677519961,1.004976627,2.677519961,-0.087132597,0.004964285,LiOH,4,0.69,1.33,-428,5.27e-05,17.00734,2,3,0.122,-533,1.03e-05,6.941,1,3.82,0.146,0.015,0.14,0,0,11,0,0,13,0.00469841,0.899868687,,,,,,
LiOH,25,24,0.929666667,0.051117857,0.948882143,0.961134216,0.925176506,2.244652543,1.004853301,2.244652543,-0.07292918,0.004841562,LiOH,4,0.69,1.33,-428,5.27e-05,17.00734,2,3,0.122,-533,1.03e-05,6.941,1,3.82,0.146,0.015,0.14,0,0,11,0,0,13,0.00469841,0.899868687,,,,,,
LiOH,25,24,0.942777778,0.041746437,0.958253563,0.968334426,0.938612715,1.815213572,1.004437467,1.815213572,-0.058924679,0.00442765,LiOH,4,0.69,1.33,-428,5.27e-05,17.00734,2,3,0.122,-533,1.03e-05,6.941,1,3.82,0.146,0.015,0.14,0,0,11,0,0,13,0.00469841,0.899868687,,,,,,
LiOH,25,24,0.955888889,0.032262213,0.967737787,0.975586762,0.95233713,1.389073456,1.003729519,1.389073456,-0.045113598,0.003722581,LiOH,4,0.69,1.33,-428,5.27e-05,17.00734,2,3,0.122,-533,1.03e-05,6.941,1,3.82,0.146,0.015,0.14,0,0,11,0,0,13,0.00469841,0.899868687,,,,,,
LiOH,25,24,0.969,0.022661011,0.977338989,0.982893408,0.966362243,0.966101624,1.002729574,0.966101624,-0.031490667,0.002725855,LiOH,4,0.69,1.33,-428,5.27e-05,17.00734,2,3,0.122,-533,1.03e-05,6.941,1,3.82,0.146,0.015,0.14,0,0,11,0,0,13,0.00469841,0.899868687,,,,,,
MgCl2,25,95.2,0.331,0.356701578,0.643298423,0.90503665,0.760581849,5.824459037,0.435193136,17.47337711,-1.105636904,-0.831965355,MgCl2,4.5,0.72,1.81,-300,2.03e-05,35.453,1,3.32,-0.005,-1918,7.06e-06,24.305,1,4.28,0.385,0.3524,1.6815,0,0.0052,21,0,1,56,-0.030552401,0.898111111,-0.196843412,0.698333333,-0.477301265,0.498555556,,
MgCl2,25,95.2,0.401888889,0.331141396,0.668858604,0.914338895,0.78060408,5.200465375,0.514843439,15.60139612,-0.911579624,-0.663892427,MgCl2,4.5,0.72,1.81,-300,2.03e-05,35.453,1,3.32,-0.005,-1918,7.06e-06,24.305,1,4.28,0.385,0.3524,1.6815,0,0.0052,21,0,1,56,-0.030552401,0.898111111,-0.196843412,0.698333333,-0.477301265,0.498555556,,
MgCl2,25,95.2,0.472777778,0.308868636,0.691131364,0.922025358,0.797634784,4.694358575,0.592724625,14.08307573,-0.749129815,-0.523025364,MgCl2,4.5,0.72,1.81,-300,2.03e-05,35.453,1,3.32,-0.005,-1918,7.06e-06,24.305,1,4.28,0.385,0.3524,1.6815,0,0.0052,21,0,1,56,-0.030552401,0.898111111,-0.196843412,0.698333333,-0.477301265,0.498555556,,
MgCl2,25,95.2,0.543666667,0.287371767,0.712628233,0.929100817,0.813717066,4.235884652,0.668127399,12.70765396,-0.609418965,-0.403276406,MgCl2,4.5,0.72,1.81,-300,2.03e-05,35.453,1,3.32,-0.005,-1918,7.06e-06,24.305,1,4.28,0.385,0.3524,1.6815,0,0.0052,21,0,1,56,-0.030552401,0.898111111,-0.196843412,0.698333333,-0.477301265,0.498555556,,
MgCl2,25,95.2,0.614555556,0.265325425,0.734674575,0.936030745,0.829859729,3.793559585,0.740553535,11.38067875,-0.486855946,-0.300357352,MgCl2,4.5,0.72,1.81,-300,2.03e-05,35.453,1,3.32,-0.005,-1918,7.06e-06,24.305,1,4.28,0.385,0.3524,1.6815,0,0.0052,21,0,1,56,-0.030552401,0.898111111,-0.196843412,0.698333333,-0.477301265,0.498555556,,
MgCl2,25,95.2,0.685444444,0.241442712,0.758557288,0.943190317,0.846959334,3.343403304,0.809300302,10.03020991,-0.377687827,-0.21158523,MgCl2,4.5,0.72,1.81,-300,2.03e-05,35.453,1,3.32,-0.005,-1918,7.06e-06,24.305,1,4.28,0.385,0.3524,1.6815,0,0.0052,21,0,1,56,-0.030552401,0.898111111,-0.196843412,0.698333333,-0.477301265,0.498555556,,
MgCl2,25,95.2,0.756333333,0.213764116,0.786235884,0.951068229,0.866290019,2.855913139,0.873071739,8.567739417,-0.279273083,-0.135737552,MgCl2,4.5,0.72,1.81,-300,2.03e-05,35.453,1,3.32,-0.005,-1918,7.06e-06,24.305,1,4.28,0.385,0.3524,1.6815,0,0.0052,21,0,1,56,-0.030552401,0.898111111,-0.196843412,0.698333333,-0.477301265,0.498555556,,
MgCl2,25,95.2,0.827222222,0.178043225,0.821956775,0.960624381,0.890496666,2.275304493,0.928944772,6.825913479,-0.189681911,-0.073705991,MgCl2,4.5,0.72,1.81,-300,2.03e-05,35.453,1,3.32,-0.005,-1918,7.06e-06,24.305,1,4.28,0.385,0.3524,1.6815,0,0.0052,21,0,1,56,-0.030552401,0.898111111,-0.196843412,0.698333333,-0.477301265,0.498555556,,
MgCl2,25,95.2,0.898111111,0.123438116,0.876561884,0.974043719,0.925974034,1.479209732,0.969909607,4.437629197,-0.107461487,-0.030552401,MgCl2,4.5,0.72,1.81,-300,2.03e-05,35.453,1,3.32,-0.005,-1918,7.06e-06,24.305,1,4.28,0.385,0.3524,1.6815,0,0.0052,21,0,1,56,-0.030552401,0.898111111,-0.196843412,0.698333333,-0.477301265,0.498555556,,
MgCl2,25,95.2,0.969,0.064730576,0.935269424,0.987072366,0.962194568,0.727002306,1.007072824,2.181006918,-0.031490667,0.007047929,MgCl2,4.5,0.72,1.81,-300,2.03e-05,35.453,1,3.32,-0.005,-1918,7.06e-06,24.305,1,4.28,0.385,0.3524,1.6815,0,0.0052,21,0,1,56,-0.030552401,0.898111111,-0.196843412,0.698333333,-0.477301265,0.498555556,,
MgSO4,25,120.37,0.907,0.263162328,0.736837672,0.949259709,0.90341992,2.967109935,1.003962809,11.86843974,-0.097612829,0.003954977,MgSO4,3,0.72,2.4,-887,1.07e-05,96.0626,5,3.79,0.206,-1918,7.06e-06,24.305,1,4.28,0.385,0.221,3.343,-37.23,0.025,22,0,1,36,,,,,,,,
MgSO4,25,120.37,0.916666667,0.251823997,0.748176003,0.952041539,0.908472591,2.796244076,1.009019618,11.1849763,-0.087011377,0.008979184,MgSO4,3,0.72,2.4,-887,1.07e-05,96.0626,5,3.79,0.206,-1918,7.06e-06,24.305,1,4.28,0.385,0.221,3.343,-37.23,0.025,22,0,1,36,,,,,,,,
MgSO4,25,120.37,0.926333333,0.23919104,0.76080896,0.955061692,0.91398859,2.611866823,1.013506452,10.44746729,-0.076521138,0.013416053,MgSO4,3,0.72,2.4,-887,1.07e-05,96.0626,5,3.79,0.206,-1918,7.06e-06,24.305,1,4.28,0.385,0.221,3.343,-37.23,0.025,22,0,1,36,,,,,,,,
MgSO4,25,120.37,0.936,0.22489549,0.77510451,0.958382557,0.920090734,2.410472726,1.017290975,9.641890903,-0.066139803,0.017143187,MgSO4,3,0.72,2.4,-887,1.07e-05,96.0626,5,3.79,0.206,-1918,7.06e-06,24.305,1,4.28,0.385,0.221,3.343,-37.23,0.025,22,0,1,36,,,,,,,,
MgSO4,25,120.37,0.945666667,0.20838971,0.79161029,0.962094807,0.926958274,2.186988906,1.020182562,8.747955624,-0.055865133,0.019981594,MgSO4,3,0.72,2.4,-887,1.07e-05,96.0626,5,3.79,0.206,-1918,7.06e-06,24.305,1,4.28,0.385,0.221,3.343,-37.23,0.025,22,0,1,36,,,,,,,,
MgSO4,25,120.37,0.955333333,0.188816069,0.811183931,0.966336145,0.934864986,1.933754563,1.021894442,7.735018254,-0.045694959,0.0216582,MgSO4,3,0.72,2.4,-887,1.07e-05,96.0626,5,3.79,0.206,-1918,7.06e-06,24.305,1,4.28,0.385,0.221,3.343,-37.23,0.025,22,0,1,36,,,,,,,,
MgSO4,25,120.37,0.965,0.164754017,0.835245983,0.971325079,0.944248819,1.638714723,1.02197639,6.554858891,-0.035627178,0.02173839,MgSO4,3,0.72,2.4,-887,1.07e-05,96.0626,5,3.79,0.206,-1918,7.06e-06,24.305,1,4.28,0.385,0.221,3.343,-37.23,0.025,22,0,1,36,,,,,,,,
MgSO4,25,120.37,0.974666667,0.13375041,0.86624959,0.977413628,0.955825009,1.28272577,1.019712455,5.130903082,-0.025659747,0.019520681,MgSO4,3,0.72,2.4,-887,1.07e-05,96.0626,5,3.79,0.206,-1918,7.06e-06,24.305,1,4.28,0.385,0.221,3.343,-37.23,0.025,22,0,1,36,,,,,,,,
MgSO4,25,120.37,0.984333333,0.091854264,0.908145736,0.985088037,0.970614273,0.840282872,1.014134411,3.361131486,-0.015790686,0.014035451,MgSO4,3,0.72,2.4,-887,1.07e-05,96.0626,5,3.79,0.206,-1918,7.06e-06,24.305,1,4.28,0.385,0.221,3.343,-37.23,0.025,22,0,1,36,,,,,,,,
MgSO4,25,120.37,0.994,0.03592331,0.96407669,0.994454183,0.988969539,0.309561185,1.005086569,1.238244739,-0.006018072,0.005073676,MgSO4,3,0.72,2.4,-887,1.07e-05,96.0626,5,3.79,0.206,-1918,7.06e-06,24.305,1,4.28,0.385,0.221,3.343,-37.23,0.025,22,0,1,36,,,,,,,,
MnSO4,25,151,0.921,0.308808395,0.691191605,0.949394837,0.903664736,2.958786957,1.019183292,11.83514783,-0.082295243,0.019001612,MnSO4,4,0.83,2.4,-887,1.07e-05,96.0626,5,3.79,0.206,-1848,7.12e-06,54.938045,1,4.38,0.388,0.201,2.98,0,0.0182,22,0,1,63.7,,,,,,,,
MnSO4,25,151,0.929122222,0.295829955,0.704170046,0.952270985,0.908890535,2.782195557,1.022259762,11.12878223,-0.073514986,0.02201563,MnSO4,4,0.83,2.4,-887,1.07e-05,96.0626,5,3.79,0.206,-1848,7.12e-06,54.938045,1,4.38,0.388,0.201,2.98,0,0.0182,22,0,1,63.7,,,,,,,,
MnSO4,25,151,0.937244444,0.281409994,0.718590006,0.955364072,0.914542614,2.593471002,1.024823152,10.37388401,-0.064811151,0.024520063,MnSO4,4,0.83,2.4,-887,1.07e-05,96.0626,5,3.79,0.206,-1848,7.12e-06,54.938045,1,4.38,0.388,0.201,2.98,0,0.0182,22,0,1,63.7,,,,,,,,
MnSO4,25,151,0.945366667,0.265138312,0.734861688,0.958731271,0.920733759,2.389405913,1.026753562,9.557623653,-0.05618242,0.026401943,MnSO4,4,0.83,2.4,-887,1.07e-05,96.0626,5,3.79,0.206,-1848,7.12e-06,54.938045,1,4.38,0.388,0.201,2.98,0,0.0182,22,0,1,63.7,,,,,,,,
MnSO4,25,151,0.953488889,0.246399242,0.753600758,0.962456358,0.927629758,2.165315041,1.027876565,8.661260164,-0.047627507,0.027495087,MnSO4,4,0.83,2.4,-887,1.07e-05,96.0626,5,3.79,0.206,-1848,7.12e-06,54.938045,1,4.38,0.388,0.201,2.98,0,0.0182,22,0,1,63.7,,,,,,,,
MnSO4,25,151,0.961611111,0.224213454,0.775786546,0.966668541,0.935487381,1.914002398,1.027925262,7.656009593,-0.039145161,0.027542462,MnSO4,4,0.83,2.4,-887,1.07e-05,96.0626,5,3.79,0.206,-1848,7.12e-06,54.938045,1,4.38,0.388,0.201,2.98,0,0.0182,22,0,1,63.7,,,,,,,,
MnSO4,25,151,0.969733333,0.196911024,0.803088977,0.971578844,0.944728567,1.623788337,1.026467673,6.495153347,-0.030734159,0.026123465,MnSO4,4,0.83,2.4,-887,1.07e-05,96.0626,5,3.79,0.206,-1848,7.12e-06,54.938045,1,4.38,0.388,0.201,2.98,0,0.0182,22,0,1,63.7,,,,,,,,
MnSO4,25,151,0.977855556,0.161447194,0.838552806,0.977545955,0.956078134,1.275038028,1.022777868,5.100152112,-0.022393314,0.022522326,MnSO4,4,0.83,2.4,-887,1.07e-05,96.0626,5,3.79,0.206,-1848,7.12e-06,54.938045,1,4.38,0.388,0.201,2.98,0,0.0182,22,0,1,63.7,,,,,,,,
